"NIVEL";"PRODUTO";"TIPO";"DESCRICAO";"UM";"COMPONENTE";"TIPO";"DESCRICAO";"UMc";"QUANTIDADE";"IPI";"NCM";"ULT_PRECO";"ORIGEM";"CUSTO_MEDIO"
"6";="I1007211";"PP";="BUCHA DE ARTICULACAO 30 X 22,22";="PC";="G2005696";"MP";="TUBO INDUSTRIAL 22,22 X 2,65 PAREDE";="KG";"0,4920";"3,25";"73043910";"0,00";"0";"0,00"
"5";="I2015243";"PP";="CONJ FECHADURA ARM ISOL CONJ OXIACET PORTA 1688 X 660MM";="CJ";="I1007212";"PP";="TRAVA INTERNA";="PC";"12,0000";"3,25";"87169010";"0,00";"0";"0,00"
"6";="I1007212";"PP";="TRAVA INTERNA";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,8400";"3,25";"72085300";"0,00";"0";"0,00"
"5";="I2015243";"PP";="CONJ FECHADURA ARM ISOL CONJ OXIACET PORTA 1688 X 660MM";="CJ";="I1008779";"PP";="BARRA RED 15,88 X 157 FURO DIAM 5";="PC";"4,0000";"3,25";"87169010";"0,00";"0";"0,00"
"6";="I1008779";"PP";="BARRA RED 15,88 X 157 FURO DIAM 5";="PC";="G2000054";"MP";="BARRA REDONDA SAE1020 15,88MM TREFILADA";="KG";"0,9600";"5,20";"72155000";"0,00";"0";"0,00"
"3";="I2015623";"PP";="CONJ LATERAIS COMBOIO 10000L 2COMP VEICULO 6 X 4 S SUP GRAXA 170KG COM ARM EPI MOD 2026";="CJ";="I2015235";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD ESQ";="CJ";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I2015235";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD ESQ";="CJ";="G3006035";"MP";="GONZO 16MM 5/8"" CONF DES";="PC";"6,0000";"3,25";"83021000";"0,00";"0";"0,00"
"4";="I2015235";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD ESQ";="CJ";="I1027815";"PP";="PORTA LADO CARONA COMBOIO 2,65 X 1351 X 759";="PC";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I1027815";"PP";="PORTA LADO CARONA COMBOIO 2,65 X 1351 X 759";="PC";="G2005940";"MP";="CHAPA ACO A36 2,65MM";="KG";"78,1800";"3,25";"72085400";"0,00";"5";"0,00"
"4";="I2015235";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD ESQ";="CJ";="I1043581";"PP";="BORRACHA VEDACAO PORTA BATENTE COMBOIO LD LE";="PC";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I1043581";"PP";="BORRACHA VEDACAO PORTA BATENTE COMBOIO LD LE";="PC";="G1009109";"MP";="PERFIL BIELASTOMERO PARA PORTAS";="MT";"8,4750";"0,00";"40169990";"0,00";"0";"0,00"
"4";="I2015235";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD ESQ";="CJ";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="G1005029";"MP";="PO SX AUTO TRAV M8 X 1,25 CL 8 DIN 985 ZB";="PC";"3,0000";"3,25";"73181600";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="G3004428";"MP";="PF SX FL M8 X 1,25 X 25 CL8.8 DIN6921 ZF";="PC";"3,0000";"3,25";"73181500";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="I1006833";"PP";="SUPORTE TIRANTE";="PC";"6,0000";"11,70";"87169010";"0,00";"0";"0,00"
"6";="I1006833";"PP";="SUPORTE TIRANTE";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,2400";"3,25";"72085300";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="I1038970";"PP";="BRACO DE FIX INFERIOR P/ PORTA LAT 6,35 X 20 X 220";="PC";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"6";="I1038970";"PP";="BRACO DE FIX INFERIOR P/ PORTA LAT 6,35 X 20 X 220";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"0,6300";"3,25";"72085200";"0,00";"5";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="I1038971";"PP";="PINO 7,94 X 15 TRAVAMENTO INFERIOR PARA PORTA LATERAL";="PC";"6,0000";"0,00";"87169010";"0,00";"0";"0,00"
"6";="I1038971";"PP";="PINO 7,94 X 15 TRAVAMENTO INFERIOR PARA PORTA LATERAL";="PC";="G2000064";"MP";="BARRA REDONDA SAE1020 7,93MM LAMINADA";="KG";"0,0600";"5,20";"72283000";"0,00";"3";"0,00"
"3";="I2015623";"PP";="CONJ LATERAIS COMBOIO 10000L 2COMP VEICULO 6 X 4 S SUP GRAXA 170KG COM ARM EPI MOD 2026";="CJ";="I2015236";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD ESQ COM FUR PLACA ONU";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I2015236";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD ESQ COM FUR PLACA ONU";="CJ";="G1009112";"MP";="FECHO DE EMBUTIR 16MM C/CHAVE PROFUGO 724";="PC";"1,0000";"6,50";"84122900";"0,00";"0";"0,00"
"4";="I2015236";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD ESQ COM FUR PLACA ONU";="CJ";="G3000328";"MP";="REBITE REPUXO ALUMINIO 4,8 X 12MM";="PC";"8,0000";"3,25";"83082000";"0,00";"0";"0,00"
"4";="I2015236";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD ESQ COM FUR PLACA ONU";="CJ";="G3006035";"MP";="GONZO 16MM 5/8"" CONF DES";="PC";"2,0000";"3,25";"83021000";"0,00";"0";"0,00"
"4";="I2015236";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD ESQ COM FUR PLACA ONU";="CJ";="G3010009";"MP";="PINO ELASTICO DIN 1481 5 X 20 CONF DES";="PC";"2,0000";"3,25";"73181500";"0,00";"0";"0,00"
"4";="I2015236";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD ESQ COM FUR PLACA ONU";="CJ";="I1009007";"PP";="BORRACHA PORTA COMBOIO";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"5";="I1009007";"PP";="BORRACHA PORTA COMBOIO";="PC";="G1009109";"MP";="PERFIL BIELASTOMERO PARA PORTAS";="MT";"4,0150";"0,00";"40169990";"0,00";"0";"0,00"
"4";="I2015236";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD ESQ COM FUR PLACA ONU";="CJ";="I1009138";"PP";="PORTA LATERAL DIREITA SIMBOLOGIA";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"5";="I1009138";"PP";="PORTA LATERAL DIREITA SIMBOLOGIA";="PC";="G2005940";"MP";="CHAPA ACO A36 2,65MM";="KG";"23,2100";"3,25";"72085400";"0,00";"5";"0,00"
"4";="I2015236";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD ESQ COM FUR PLACA ONU";="CJ";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="G1005029";"MP";="PO SX AUTO TRAV M8 X 1,25 CL 8 DIN 985 ZB";="PC";"1,0000";"3,25";"73181600";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="G3004428";"MP";="PF SX FL M8 X 1,25 X 25 CL8.8 DIN6921 ZF";="PC";"1,0000";"3,25";"73181500";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="I1006833";"PP";="SUPORTE TIRANTE";="PC";"2,0000";"11,70";"87169010";"0,00";"0";"0,00"
"6";="I1006833";"PP";="SUPORTE TIRANTE";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,0800";"3,25";"72085300";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="I1038970";"PP";="BRACO DE FIX INFERIOR P/ PORTA LAT 6,35 X 20 X 220";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"6";="I1038970";"PP";="BRACO DE FIX INFERIOR P/ PORTA LAT 6,35 X 20 X 220";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"0,2100";"3,25";"72085200";"0,00";"5";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="I1038971";"PP";="PINO 7,94 X 15 TRAVAMENTO INFERIOR PARA PORTA LATERAL";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"6";="I1038971";"PP";="PINO 7,94 X 15 TRAVAMENTO INFERIOR PARA PORTA LATERAL";="PC";="G2000064";"MP";="BARRA REDONDA SAE1020 7,93MM LAMINADA";="KG";"0,0200";"5,20";"72283000";"0,00";"3";"0,00"
"4";="I2015236";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD ESQ COM FUR PLACA ONU";="CJ";="I2015243";"PP";="CONJ FECHADURA ARM ISOL CONJ OXIACET PORTA 1688 X 660MM";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I2015243";"PP";="CONJ FECHADURA ARM ISOL CONJ OXIACET PORTA 1688 X 660MM";="CJ";="I1007210";"PP";="BARRA RED 15,88 X 1026 FURO DIAM 5";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"6";="I1007210";"PP";="BARRA RED 15,88 X 1026 FURO DIAM 5";="PC";="G2000054";"MP";="BARRA REDONDA SAE1020 15,88MM TREFILADA";="KG";"1,5900";"5,20";"72155000";"0,00";"0";"0,00"
"5";="I2015243";"PP";="CONJ FECHADURA ARM ISOL CONJ OXIACET PORTA 1688 X 660MM";="CJ";="I1007211";"PP";="BUCHA DE ARTICULACAO 30 X 22,22";="PC";"3,0000";"3,25";"87169010";"0,00";"0";"0,00"
"6";="I1007211";"PP";="BUCHA DE ARTICULACAO 30 X 22,22";="PC";="G2005696";"MP";="TUBO INDUSTRIAL 22,22 X 2,65 PAREDE";="KG";"0,1230";"3,25";"73043910";"0,00";"0";"0,00"
"5";="I2015243";"PP";="CONJ FECHADURA ARM ISOL CONJ OXIACET PORTA 1688 X 660MM";="CJ";="I1007212";"PP";="TRAVA INTERNA";="PC";"3,0000";"3,25";"87169010";"0,00";"0";"0,00"
"6";="I1007212";"PP";="TRAVA INTERNA";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,2100";"3,25";"72085300";"0,00";"0";"0,00"
"5";="I2015243";"PP";="CONJ FECHADURA ARM ISOL CONJ OXIACET PORTA 1688 X 660MM";="CJ";="I1008779";"PP";="BARRA RED 15,88 X 157 FURO DIAM 5";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"6";="I1008779";"PP";="BARRA RED 15,88 X 157 FURO DIAM 5";="PC";="G2000054";"MP";="BARRA REDONDA SAE1020 15,88MM TREFILADA";="KG";"0,2400";"5,20";"72155000";"0,00";"0";"0,00"
"3";="I2015623";"PP";="CONJ LATERAIS COMBOIO 10000L 2COMP VEICULO 6 X 4 S SUP GRAXA 170KG COM ARM EPI MOD 2026";="CJ";="I2015443";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD ESQ COM FUR PLACA ONU";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I2015443";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD ESQ COM FUR PLACA ONU";="CJ";="G3006035";"MP";="GONZO 16MM 5/8"" CONF DES";="PC";"2,0000";"3,25";"83021000";"0,00";"0";"0,00"
"4";="I2015443";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD ESQ COM FUR PLACA ONU";="CJ";="I1033086";"PP";="PORTA LADO CARONA COMBOIO 2,65 X 1351 X 759 SIMBOLOGIA";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I1033086";"PP";="PORTA LADO CARONA COMBOIO 2,65 X 1351 X 759 SIMBOLOGIA";="PC";="G2005940";"MP";="CHAPA ACO A36 2,65MM";="KG";"26,0600";"3,25";"72085400";"0,00";"5";"0,00"
"4";="I2015443";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD ESQ COM FUR PLACA ONU";="CJ";="I1043581";"PP";="BORRACHA VEDACAO PORTA BATENTE COMBOIO LD LE";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I1043581";"PP";="BORRACHA VEDACAO PORTA BATENTE COMBOIO LD LE";="PC";="G1009109";"MP";="PERFIL BIELASTOMERO PARA PORTAS";="MT";"2,8250";"0,00";"40169990";"0,00";"0";"0,00"
"4";="I2015443";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD ESQ COM FUR PLACA ONU";="CJ";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="G1005029";"MP";="PO SX AUTO TRAV M8 X 1,25 CL 8 DIN 985 ZB";="PC";"1,0000";"3,25";"73181600";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="G3004428";"MP";="PF SX FL M8 X 1,25 X 25 CL8.8 DIN6921 ZF";="PC";"1,0000";"3,25";"73181500";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="I1006833";"PP";="SUPORTE TIRANTE";="PC";"2,0000";"11,70";"87169010";"0,00";"0";"0,00"
"6";="I1006833";"PP";="SUPORTE TIRANTE";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,0800";"3,25";"72085300";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="I1038970";"PP";="BRACO DE FIX INFERIOR P/ PORTA LAT 6,35 X 20 X 220";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"6";="I1038970";"PP";="BRACO DE FIX INFERIOR P/ PORTA LAT 6,35 X 20 X 220";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"0,2100";"3,25";"72085200";"0,00";"5";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="I1038971";"PP";="PINO 7,94 X 15 TRAVAMENTO INFERIOR PARA PORTA LATERAL";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"6";="I1038971";"PP";="PINO 7,94 X 15 TRAVAMENTO INFERIOR PARA PORTA LATERAL";="PC";="G2000064";"MP";="BARRA REDONDA SAE1020 7,93MM LAMINADA";="KG";"0,0200";"5,20";"72283000";"0,00";"3";"0,00"
"3";="I2015623";"PP";="CONJ LATERAIS COMBOIO 10000L 2COMP VEICULO 6 X 4 S SUP GRAXA 170KG COM ARM EPI MOD 2026";="CJ";="I2015444";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD DIR COM FUR PLACA ONU";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I2015444";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD DIR COM FUR PLACA ONU";="CJ";="G1009112";"MP";="FECHO DE EMBUTIR 16MM C/CHAVE PROFUGO 724";="PC";"1,0000";"6,50";"84122900";"0,00";"0";"0,00"
"4";="I2015444";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD DIR COM FUR PLACA ONU";="CJ";="G3000328";"MP";="REBITE REPUXO ALUMINIO 4,8 X 12MM";="PC";"8,0000";"3,25";"83082000";"0,00";"0";"0,00"
"4";="I2015444";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD DIR COM FUR PLACA ONU";="CJ";="G3006035";"MP";="GONZO 16MM 5/8"" CONF DES";="PC";"2,0000";"3,25";"83021000";"0,00";"0";"0,00"
"4";="I2015444";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD DIR COM FUR PLACA ONU";="CJ";="G3010009";"MP";="PINO ELASTICO DIN 1481 5 X 20 CONF DES";="PC";"2,0000";"3,25";"73181500";"0,00";"0";"0,00"
"4";="I2015444";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD DIR COM FUR PLACA ONU";="CJ";="I1009007";"PP";="BORRACHA PORTA COMBOIO";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"5";="I1009007";"PP";="BORRACHA PORTA COMBOIO";="PC";="G1009109";"MP";="PERFIL BIELASTOMERO PARA PORTAS";="MT";"4,0150";"0,00";"40169990";"0,00";"0";"0,00"
"4";="I2015444";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD DIR COM FUR PLACA ONU";="CJ";="I1044220";"PP";="PORTA LATERAL ESQUERDA SIMBOLOGIA";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I1044220";"PP";="PORTA LATERAL ESQUERDA SIMBOLOGIA";="PC";="G2005940";"MP";="CHAPA ACO A36 2,65MM";="KG";"23,2100";"3,25";"72085400";"0,00";"5";"0,00"
"4";="I2015444";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD DIR COM FUR PLACA ONU";="CJ";="I2002647";"PP";="CONJ FECHADURA COMBOIO 1180MM LE";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I2002647";"PP";="CONJ FECHADURA COMBOIO 1180MM LE";="CJ";="I1007210";"PP";="BARRA RED 15,88 X 1026 FURO DIAM 5";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"6";="I1007210";"PP";="BARRA RED 15,88 X 1026 FURO DIAM 5";="PC";="G2000054";"MP";="BARRA REDONDA SAE1020 15,88MM TREFILADA";="KG";"1,5900";"5,20";"72155000";"0,00";"0";"0,00"
"5";="I2002647";"PP";="CONJ FECHADURA COMBOIO 1180MM LE";="CJ";="I1007211";"PP";="BUCHA DE ARTICULACAO 30 X 22,22";="PC";"3,0000";"3,25";"87169010";"0,00";"0";"0,00"
"6";="I1007211";"PP";="BUCHA DE ARTICULACAO 30 X 22,22";="PC";="G2005696";"MP";="TUBO INDUSTRIAL 22,22 X 2,65 PAREDE";="KG";"0,1230";"3,25";"73043910";"0,00";"0";"0,00"
"5";="I2002647";"PP";="CONJ FECHADURA COMBOIO 1180MM LE";="CJ";="I1007212";"PP";="TRAVA INTERNA";="PC";"3,0000";"3,25";"87169010";"0,00";"0";"0,00"
"6";="I1007212";"PP";="TRAVA INTERNA";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,2100";"3,25";"72085300";"0,00";"0";"0,00"
"5";="I2002647";"PP";="CONJ FECHADURA COMBOIO 1180MM LE";="CJ";="I1008779";"PP";="BARRA RED 15,88 X 157 FURO DIAM 5";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"6";="I1008779";"PP";="BARRA RED 15,88 X 157 FURO DIAM 5";="PC";="G2000054";"MP";="BARRA REDONDA SAE1020 15,88MM TREFILADA";="KG";"0,2400";"5,20";"72155000";"0,00";"0";"0,00"
"4";="I2015444";"PP";="CONJ PORTA COM FECHADURA EMBUTIR MONT LD DIR COM FUR PLACA ONU";="CJ";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="G1005029";"MP";="PO SX AUTO TRAV M8 X 1,25 CL 8 DIN 985 ZB";="PC";"1,0000";"3,25";"73181600";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="G3004428";"MP";="PF SX FL M8 X 1,25 X 25 CL8.8 DIN6921 ZF";="PC";"1,0000";"3,25";"73181500";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="I1006833";"PP";="SUPORTE TIRANTE";="PC";"2,0000";"11,70";"87169010";"0,00";"0";"0,00"
"6";="I1006833";"PP";="SUPORTE TIRANTE";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,0800";"3,25";"72085300";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="I1038970";"PP";="BRACO DE FIX INFERIOR P/ PORTA LAT 6,35 X 20 X 220";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"6";="I1038970";"PP";="BRACO DE FIX INFERIOR P/ PORTA LAT 6,35 X 20 X 220";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"0,2100";"3,25";"72085200";"0,00";"5";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="I1038971";"PP";="PINO 7,94 X 15 TRAVAMENTO INFERIOR PARA PORTA LATERAL";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"6";="I1038971";"PP";="PINO 7,94 X 15 TRAVAMENTO INFERIOR PARA PORTA LATERAL";="PC";="G2000064";"MP";="BARRA REDONDA SAE1020 7,93MM LAMINADA";="KG";"0,0200";"5,20";"72283000";"0,00";"3";"0,00"
"3";="I2015623";"PP";="CONJ LATERAIS COMBOIO 10000L 2COMP VEICULO 6 X 4 S SUP GRAXA 170KG COM ARM EPI MOD 2026";="CJ";="I2015447";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD DIR";="CJ";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I2015447";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD DIR";="CJ";="G3006035";"MP";="GONZO 16MM 5/8"" CONF DES";="PC";"6,0000";"3,25";"83021000";"0,00";"0";"0,00"
"4";="I2015447";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD DIR";="CJ";="I1043581";"PP";="BORRACHA VEDACAO PORTA BATENTE COMBOIO LD LE";="PC";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I1043581";"PP";="BORRACHA VEDACAO PORTA BATENTE COMBOIO LD LE";="PC";="G1009109";"MP";="PERFIL BIELASTOMERO PARA PORTAS";="MT";"8,4750";"0,00";"40169990";"0,00";"0";"0,00"
"4";="I2015447";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD DIR";="CJ";="I1044616";"PP";="PORTA LADO MOTORISTA COMBOIO 2,65 X 1351 X 759";="PC";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I1044616";"PP";="PORTA LADO MOTORISTA COMBOIO 2,65 X 1351 X 759";="PC";="G2005940";"MP";="CHAPA ACO A36 2,65MM";="KG";"78,1800";"3,25";"72085400";"0,00";"5";"0,00"
"4";="I2015447";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD DIR";="CJ";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="G1005029";"MP";="PO SX AUTO TRAV M8 X 1,25 CL 8 DIN 985 ZB";="PC";"3,0000";"3,25";"73181600";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="G3004428";"MP";="PF SX FL M8 X 1,25 X 25 CL8.8 DIN6921 ZF";="PC";"3,0000";"3,25";"73181500";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="I1006833";"PP";="SUPORTE TIRANTE";="PC";"6,0000";"11,70";"87169010";"0,00";"0";"0,00"
"6";="I1006833";"PP";="SUPORTE TIRANTE";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,2400";"3,25";"72085300";"0,00";"0";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="I1038970";"PP";="BRACO DE FIX INFERIOR P/ PORTA LAT 6,35 X 20 X 220";="PC";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"6";="I1038970";"PP";="BRACO DE FIX INFERIOR P/ PORTA LAT 6,35 X 20 X 220";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"0,6300";"3,25";"72085200";"0,00";"5";"0,00"
"5";="I2013255";"PP";="CONJ BRACO DE MONT INFERIOR PARA PORTA VERTICAL LAT MANTER ABERT";="CJ";="I1038971";"PP";="PINO 7,94 X 15 TRAVAMENTO INFERIOR PARA PORTA LATERAL";="PC";"6,0000";"0,00";"87169010";"0,00";"0";"0,00"
"6";="I1038971";"PP";="PINO 7,94 X 15 TRAVAMENTO INFERIOR PARA PORTA LATERAL";="PC";="G2000064";"MP";="BARRA REDONDA SAE1020 7,93MM LAMINADA";="KG";"0,0600";"5,20";"72283000";"0,00";"3";"0,00"
"3";="I2015623";"PP";="CONJ LATERAIS COMBOIO 10000L 2COMP VEICULO 6 X 4 S SUP GRAXA 170KG COM ARM EPI MOD 2026";="CJ";="I2015448";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD DIR";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I2015448";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD DIR";="CJ";="G3006035";"MP";="GONZO 16MM 5/8"" CONF DES";="PC";"2,0000";"3,25";"83021000";"0,00";"0";"0,00"
"4";="I2015448";"PP";="CONJ PORTA BATENTE COM BRACO ARTIC MONT LD DIR";="CJ";="I1043581";"PP";="BORRACHA VEDACAO PORTA BATENTE COMBOIO LD LE";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
